dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,jpeg_cosine,blur_cosine,resize_cosine
CelebA,083688,4619,2,FaceGuard,0.047058823529411764,35,0.125,-0.9378729462623596,-0.8918489217758179,-0.8928332924842834,-0.9302886724472046
CelebA,038248,3172,2,FaceGuard,0.047058823529411764,35,0.125,-0.9188593626022339,-0.8376365900039673,-0.7695635557174683,-0.9001578092575073
CelebA,187883,6857,2,FaceGuard,0.047058823529411764,35,0.125,-0.9508822560310364,-0.9169753193855286,-0.9064629673957825,-0.9449446201324463
CelebA,096423,4535,2,FaceGuard,0.047058823529411764,35,0.125,-0.9378586411476135,-0.9087275266647339,-0.9015158414840698,-0.932222306728363
CelebA,154979,3158,2,FaceGuard,0.047058823529411764,35,0.125,-0.9219234585762024,-0.886134922504425,-0.8693061470985413,-0.9053609371185303
CelebA,167089,1698,2,FaceGuard,0.047058823529411764,35,0.125,-0.929679274559021,-0.8606185913085938,-0.8794814944267273,-0.9240460395812988
CelebA,058824,5680,2,FaceGuard,0.047058823529411764,35,0.125,-0.9259856939315796,-0.8770096302032471,-0.8872280716896057,-0.9159532785415649
CelebA,075272,1535,2,FaceGuard,0.047058823529411764,35,0.125,-0.9304011464118958,-0.8830479383468628,-0.8818250298500061,-0.9182630181312561
CelebA,168212,1013,2,FaceGuard,0.047058823529411764,35,0.125,-0.9566472768783569,-0.9035464525222778,-0.898248016834259,-0.9544709920883179
CelebA,058803,9056,2,FaceGuard,0.047058823529411764,35,0.125,-0.9054521918296814,-0.8416455984115601,-0.8645679354667664,-0.89787757396698
CelebA,096428,862,2,FaceGuard,0.047058823529411764,35,0.125,-0.9337673783302307,-0.9030793905258179,-0.8635032176971436,-0.9218469262123108
CelebA,052940,8158,2,FaceGuard,0.047058823529411764,35,0.125,-0.9084804654121399,-0.811805784702301,-0.7771468162536621,-0.9010435342788696
CelebA,177571,2779,2,FaceGuard,0.047058823529411764,35,0.125,-0.9534251689910889,-0.8990507125854492,-0.8861848711967468,-0.9461368322372437
CelebA,073197,1741,2,FaceGuard,0.047058823529411764,35,0.125,-0.8703860640525818,-0.8001303672790527,-0.685889482498169,-0.8365517854690552
CelebA,134687,2154,2,FaceGuard,0.047058823529411764,35,0.125,-0.9551819562911987,-0.9193061590194702,-0.9174165725708008,-0.9499709606170654
CelebA,145658,4288,2,FaceGuard,0.047058823529411764,35,0.125,-0.9485621452331543,-0.8754639625549316,-0.8630061745643616,-0.9410589933395386
CelebA,142936,2693,2,FaceGuard,0.047058823529411764,35,0.125,-0.9536897540092468,-0.9260700345039368,-0.9126125574111938,-0.9518493413925171
CelebA,097214,1465,2,FaceGuard,0.047058823529411764,35,0.125,-0.9110288619995117,-0.8319907188415527,-0.761340856552124,-0.8892463445663452
CelebA,158013,8617,2,FaceGuard,0.047058823529411764,35,0.125,-0.9213592410087585,-0.8993028402328491,-0.8605856895446777,-0.906888484954834
CelebA,131961,6625,2,FaceGuard,0.047058823529411764,35,0.125,-0.9245152473449707,-0.7993186712265015,-0.8390722870826721,-0.9147903323173523
CelebA,134086,5083,2,FaceGuard,0.047058823529411764,35,0.125,-0.9250009655952454,-0.855186402797699,-0.871554434299469,-0.9227410554885864
CelebA,012602,2584,2,FaceGuard,0.047058823529411764,35,0.125,-0.8680558204650879,-0.7556596398353577,-0.7137199640274048,-0.8261005282402039
CelebA,046260,8609,2,FaceGuard,0.047058823529411764,35,0.125,-0.9392628073692322,-0.8593088388442993,-0.8588913679122925,-0.9253183603286743
CelebA,110438,4385,2,FaceGuard,0.047058823529411764,35,0.125,-0.9150832891464233,-0.8772234916687012,-0.8628130555152893,-0.9135385751724243
CelebA,160558,972,2,FaceGuard,0.047058823529411764,35,0.125,-0.9569257497787476,-0.9004368782043457,-0.9074522256851196,-0.9473353624343872
CelebA,199546,9883,2,FaceGuard,0.047058823529411764,35,0.125,-0.9107038974761963,-0.8440617322921753,-0.7964848279953003,-0.8964613080024719
CelebA,200092,8244,2,FaceGuard,0.047058823529411764,35,0.125,-0.8574070334434509,-0.6253000497817993,-0.5892657041549683,-0.8156124353408813
CelebA,082843,5044,2,FaceGuard,0.047058823529411764,35,0.125,-0.9307481050491333,-0.882960319519043,-0.8640037178993225,-0.93382728099823
CelebA,046153,6108,2,FaceGuard,0.047058823529411764,35,0.125,-0.9498138427734375,-0.9487665891647339,-0.940823495388031,-0.9441553950309753
CelebA,068751,5879,2,FaceGuard,0.047058823529411764,35,0.125,-0.9032086730003357,-0.8198217749595642,-0.8331030607223511,-0.8948788642883301
CelebA,118136,8252,2,FaceGuard,0.047058823529411764,35,0.125,-0.915442943572998,-0.8777797222137451,-0.8276057243347168,-0.9015434384346008
CelebA,012951,4374,2,FaceGuard,0.047058823529411764,35,0.125,-0.8698315620422363,-0.8043783903121948,-0.7287527918815613,-0.8515040278434753
CelebA,160240,318,2,FaceGuard,0.047058823529411764,35,0.125,-0.9341375827789307,-0.9246300458908081,-0.8961818218231201,-0.9260281920433044
CelebA,040079,1603,2,FaceGuard,0.047058823529411764,35,0.125,-0.9138058423995972,-0.8248305320739746,-0.7823343276977539,-0.8944234848022461
CelebA,057948,2503,2,FaceGuard,0.047058823529411764,35,0.125,-0.9418236017227173,-0.9119951725006104,-0.894119381904602,-0.9315503835678101
CelebA,128196,301,2,FaceGuard,0.047058823529411764,35,0.125,-0.9454407095909119,-0.9216507077217102,-0.8867967128753662,-0.9428635835647583
CelebA,103348,9783,2,FaceGuard,0.047058823529411764,35,0.125,-0.9357796907424927,-0.9027120471000671,-0.8984190225601196,-0.9312150478363037
CelebA,137248,4532,2,FaceGuard,0.047058823529411764,35,0.125,-0.9657769799232483,-0.9260159730911255,-0.9097715616226196,-0.9597069025039673
CelebA,097995,4197,2,FaceGuard,0.047058823529411764,35,0.125,-0.93315589427948,-0.8615154027938843,-0.8171519041061401,-0.9212212562561035
CelebA,055419,706,2,FaceGuard,0.047058823529411764,35,0.125,-0.9381744861602783,-0.9078583717346191,-0.8931604623794556,-0.9245918989181519
CelebA,117691,5897,2,FaceGuard,0.047058823529411764,35,0.125,-0.9226517677307129,-0.8250698447227478,-0.8476048707962036,-0.9196680784225464
CelebA,153298,10029,2,FaceGuard,0.047058823529411764,35,0.125,-0.9561980962753296,-0.9010534882545471,-0.9069174528121948,-0.948846161365509
CelebA,092766,8916,2,FaceGuard,0.047058823529411764,35,0.125,-0.931372880935669,-0.8999322652816772,-0.8837679624557495,-0.9234294295310974
CelebA,156130,10082,2,FaceGuard,0.047058823529411764,35,0.125,-0.9140980839729309,-0.875394344329834,-0.7998608350753784,-0.9042583703994751
CelebA,187549,8480,2,FaceGuard,0.047058823529411764,35,0.125,-0.933904767036438,-0.8793845176696777,-0.9057766199111938,-0.9307981133460999
CelebA,186628,8918,2,FaceGuard,0.047058823529411764,35,0.125,-0.9038276672363281,-0.8410758972167969,-0.8094013333320618,-0.8911031484603882
CelebA,131357,3446,2,FaceGuard,0.047058823529411764,35,0.125,-0.8932908177375793,-0.7654460668563843,-0.6031442880630493,-0.8629757165908813
CelebA,138444,4245,2,FaceGuard,0.047058823529411764,35,0.125,-0.9497897624969482,-0.9137906432151794,-0.9192608594894409,-0.9451907873153687
CelebA,076261,10031,2,FaceGuard,0.047058823529411764,35,0.125,-0.9390355348587036,-0.8609454035758972,-0.8374929428100586,-0.9258677959442139
CelebA,057637,3764,2,FaceGuard,0.047058823529411764,35,0.125,-0.9406454563140869,-0.8944817185401917,-0.8853495121002197,-0.9377031922340393
CelebA,164459,4038,2,FaceGuard,0.047058823529411764,35,0.125,-0.8973031044006348,-0.8475944995880127,-0.8159699440002441,-0.8875939846038818
CelebA,071417,249,2,FaceGuard,0.047058823529411764,35,0.125,-0.9524166584014893,-0.9036339521408081,-0.9277927875518799,-0.9554144144058228
CelebA,113613,1863,2,FaceGuard,0.047058823529411764,35,0.125,-0.9646745324134827,-0.9482836723327637,-0.9223085045814514,-0.9616380929946899
CelebA,118557,1513,2,FaceGuard,0.047058823529411764,35,0.125,-0.9281123876571655,-0.8891048431396484,-0.8562135100364685,-0.9176632165908813
CelebA,003202,1287,2,FaceGuard,0.047058823529411764,35,0.125,-0.9340314269065857,-0.8807713985443115,-0.8689758777618408,-0.9276328682899475
CelebA,108548,424,2,FaceGuard,0.047058823529411764,35,0.125,-0.9464689493179321,-0.9333166480064392,-0.9221113920211792,-0.9407417178153992
CelebA,049661,7552,2,FaceGuard,0.047058823529411764,35,0.125,-0.9621304273605347,-0.9258539080619812,-0.9206604361534119,-0.9612229466438293
CelebA,177723,217,2,FaceGuard,0.047058823529411764,35,0.125,-0.821319580078125,-0.7397695779800415,-0.7043604254722595,-0.8049689531326294
CelebA,030903,5849,2,FaceGuard,0.047058823529411764,35,0.125,-0.9587045311927795,-0.9314605593681335,-0.9220971465110779,-0.9568939805030823
CelebA,067885,202,2,FaceGuard,0.047058823529411764,35,0.125,-0.9422968029975891,-0.9020557403564453,-0.8965500593185425,-0.9287285804748535
CelebA,174675,3557,2,FaceGuard,0.047058823529411764,35,0.125,-0.900459349155426,-0.820516049861908,-0.7430055141448975,-0.8781009316444397
CelebA,195358,8698,2,FaceGuard,0.047058823529411764,35,0.125,-0.9058433771133423,-0.8371735215187073,-0.8446604013442993,-0.8900322914123535
CelebA,066887,948,2,FaceGuard,0.047058823529411764,35,0.125,-0.8998862504959106,-0.8415391445159912,-0.7978169918060303,-0.8882310390472412
CelebA,042809,6471,2,FaceGuard,0.047058823529411764,35,0.125,-0.9179260730743408,-0.8879929184913635,-0.8663307428359985,-0.9193741083145142
CelebA,106720,2104,2,FaceGuard,0.047058823529411764,35,0.125,-0.9447405338287354,-0.9200341105461121,-0.8714994192123413,-0.9320405721664429
CelebA,201766,6632,2,FaceGuard,0.047058823529411764,35,0.125,-0.9380112886428833,-0.8536903262138367,-0.8623520135879517,-0.9366238117218018
CelebA,202200,7301,2,FaceGuard,0.047058823529411764,35,0.125,-0.9382196068763733,-0.9226159453392029,-0.8963161706924438,-0.9338239431381226
CelebA,014436,3938,2,FaceGuard,0.047058823529411764,35,0.125,-0.9481356739997864,-0.8941953182220459,-0.8538490533828735,-0.9389979839324951
CelebA,125619,6365,2,FaceGuard,0.047058823529411764,35,0.125,-0.882896900177002,-0.7546627521514893,-0.7497690320014954,-0.8630099892616272
CelebA,141715,5938,2,FaceGuard,0.047058823529411764,35,0.125,-0.8996093273162842,-0.8583559989929199,-0.8544609546661377,-0.8992317914962769
CelebA,092306,4306,2,FaceGuard,0.047058823529411764,35,0.125,-0.9441413879394531,-0.9097493886947632,-0.8560687303543091,-0.9243550300598145
CelebA,143669,6208,2,FaceGuard,0.047058823529411764,35,0.125,-0.9128645062446594,-0.893979549407959,-0.8041658401489258,-0.9020708799362183
CelebA,194792,6472,2,FaceGuard,0.047058823529411764,35,0.125,-0.9530563354492188,-0.9222776889801025,-0.9120616912841797,-0.9480119347572327
CelebA,144974,6653,2,FaceGuard,0.047058823529411764,35,0.125,-0.9513457417488098,-0.9037119150161743,-0.8915078639984131,-0.9470067620277405
CelebA,173365,1494,2,FaceGuard,0.047058823529411764,35,0.125,-0.9097117185592651,-0.8396178483963013,-0.791732132434845,-0.8906686305999756
CelebA,156262,8778,2,FaceGuard,0.047058823529411764,35,0.125,-0.9212461709976196,-0.8663204908370972,-0.8546409606933594,-0.9109580516815186
CelebA,080895,9432,2,FaceGuard,0.047058823529411764,35,0.125,-0.9515374898910522,-0.9422896504402161,-0.9316115379333496,-0.9392068386077881
CelebA,033012,6961,2,FaceGuard,0.047058823529411764,35,0.125,-0.9567983150482178,-0.9095810055732727,-0.9345294833183289,-0.9481752514839172
CelebA,060235,8436,2,FaceGuard,0.047058823529411764,35,0.125,-0.9289673566818237,-0.8661631345748901,-0.8081603050231934,-0.9125670194625854
CelebA,075587,2977,2,FaceGuard,0.047058823529411764,35,0.125,-0.8829730749130249,-0.817121148109436,-0.7916229963302612,-0.8678851127624512
CelebA,092609,6181,2,FaceGuard,0.047058823529411764,35,0.125,-0.9352519512176514,-0.8859608173370361,-0.8597527742385864,-0.92418372631073
CelebA,160915,8368,2,FaceGuard,0.047058823529411764,35,0.125,-0.9224364757537842,-0.8911486864089966,-0.9094367623329163,-0.9202321767807007
CelebA,123995,7456,2,FaceGuard,0.047058823529411764,35,0.125,-0.9611307978630066,-0.928260326385498,-0.9178272485733032,-0.954730749130249
CelebA,176653,2324,2,FaceGuard,0.047058823529411764,35,0.125,-0.9401552677154541,-0.9185040593147278,-0.8745441436767578,-0.9368746876716614
CelebA,059561,5508,2,FaceGuard,0.047058823529411764,35,0.125,-0.9497467279434204,-0.952170729637146,-0.9350507259368896,-0.9437648057937622
CelebA,169365,928,2,FaceGuard,0.047058823529411764,35,0.125,-0.9203755855560303,-0.8586400747299194,-0.8054194450378418,-0.9103348255157471
CelebA,160703,4427,2,FaceGuard,0.047058823529411764,35,0.125,-0.938758909702301,-0.8643979430198669,-0.8700602650642395,-0.9302841424942017
CelebA,186101,8204,2,FaceGuard,0.047058823529411764,35,0.125,-0.9226804971694946,-0.8401079177856445,-0.7172348499298096,-0.9029190540313721
CelebA,112848,467,2,FaceGuard,0.047058823529411764,35,0.125,-0.9294981956481934,-0.881682276725769,-0.8501264452934265,-0.9134235382080078
CelebA,160566,3555,2,FaceGuard,0.047058823529411764,35,0.125,-0.8715109825134277,-0.8208510875701904,-0.7725409269332886,-0.8536622524261475
CelebA,112328,6648,2,FaceGuard,0.047058823529411764,35,0.125,-0.9541030526161194,-0.9080420136451721,-0.8705160617828369,-0.935859203338623
CelebA,001282,10089,2,FaceGuard,0.047058823529411764,35,0.125,-0.9080713987350464,-0.8532230854034424,-0.7832311391830444,-0.8953107595443726
CelebA,054430,9972,2,FaceGuard,0.047058823529411764,35,0.125,-0.9489077925682068,-0.9437512159347534,-0.9223228096961975,-0.9448620080947876
CelebA,013249,7280,2,FaceGuard,0.047058823529411764,35,0.125,-0.9488779306411743,-0.9406673312187195,-0.9275047183036804,-0.9430506229400635
CelebA,090327,8044,2,FaceGuard,0.047058823529411764,35,0.125,-0.9408407211303711,-0.9012238383293152,-0.9058324098587036,-0.9364838600158691
CelebA,108471,1215,2,FaceGuard,0.047058823529411764,35,0.125,-0.9046573638916016,-0.8417845368385315,-0.8567735552787781,-0.9063507318496704
CelebA,036778,6314,2,FaceGuard,0.047058823529411764,35,0.125,-0.9356023073196411,-0.8883973360061646,-0.8883834481239319,-0.927091658115387
CelebA,031950,3804,2,FaceGuard,0.047058823529411764,35,0.125,-0.8978066444396973,-0.8157209157943726,-0.741833508014679,-0.882659912109375
CelebA,000021,181,2,FaceGuard,0.047058823529411764,35,0.125,-0.9401932954788208,-0.9106056690216064,-0.8869659900665283,-0.9316261410713196
CelebA,126429,1361,2,FaceGuard,0.047058823529411764,35,0.125,-0.7871266007423401,-0.6951171159744263,-0.6456027030944824,-0.7600039839744568
CelebA,044346,5599,2,FaceGuard,0.047058823529411764,35,0.125,-0.9631182551383972,-0.9324328899383545,-0.9378684163093567,-0.9566044211387634
CelebA,008796,8648,2,FaceGuard,0.047058823529411764,35,0.125,-0.9759821891784668,-0.9531600475311279,-0.9452166557312012,-0.9749882221221924
CelebA,071546,1016,2,FaceGuard,0.047058823529411764,35,0.125,-0.9020069241523743,-0.8217767477035522,-0.7792055606842041,-0.8881330490112305
CelebA,102356,2944,2,FaceGuard,0.047058823529411764,35,0.125,-0.9279668927192688,-0.8792806267738342,-0.8742144703865051,-0.9154514074325562
CelebA,043521,9040,2,FaceGuard,0.047058823529411764,35,0.125,-0.9424597024917603,-0.9226595163345337,-0.9019907712936401,-0.9325520992279053
CelebA,000131,7222,2,FaceGuard,0.047058823529411764,35,0.125,-0.9666032791137695,-0.9336892366409302,-0.9227475523948669,-0.9630952477455139
CelebA,004401,8198,2,FaceGuard,0.047058823529411764,35,0.125,-0.9332091808319092,-0.894996166229248,-0.8825341463088989,-0.926024317741394
CelebA,149242,5386,2,FaceGuard,0.047058823529411764,35,0.125,-0.9230324625968933,-0.8265641331672668,-0.7884758710861206,-0.9070912599563599
CelebA,195739,8777,2,FaceGuard,0.047058823529411764,35,0.125,-0.8876898884773254,-0.8097605109214783,-0.7843798398971558,-0.87708580493927
CelebA,104970,3320,2,FaceGuard,0.047058823529411764,35,0.125,-0.9333881139755249,-0.9051082134246826,-0.8762661218643188,-0.9212012887001038
CelebA,169759,2604,2,FaceGuard,0.047058823529411764,35,0.125,-0.9377292394638062,-0.9188302755355835,-0.9170316457748413,-0.9379743337631226
CelebA,142315,8063,2,FaceGuard,0.047058823529411764,35,0.125,-0.9596179723739624,-0.9426626563072205,-0.9308195114135742,-0.9516741633415222
CelebA,178354,1498,2,FaceGuard,0.047058823529411764,35,0.125,-0.9347788095474243,-0.8937212228775024,-0.8642367124557495,-0.9279597401618958
CelebA,120803,8737,2,FaceGuard,0.047058823529411764,35,0.125,-0.9130585193634033,-0.817302942276001,-0.7488259673118591,-0.9053546786308289
CelebA,074408,605,2,FaceGuard,0.047058823529411764,35,0.125,-0.9164563417434692,-0.899526834487915,-0.8752245903015137,-0.9216848611831665
CelebA,120308,2310,2,FaceGuard,0.047058823529411764,35,0.125,-0.9330694675445557,-0.893599808216095,-0.8266789317131042,-0.9176800847053528
CelebA,036060,6428,2,FaceGuard,0.047058823529411764,35,0.125,-0.9515914916992188,-0.9254274368286133,-0.8982608318328857,-0.9459574222564697
CelebA,105527,6478,2,FaceGuard,0.047058823529411764,35,0.125,-0.9213384985923767,-0.8578528165817261,-0.8204853534698486,-0.9097176790237427
CelebA,013581,661,2,FaceGuard,0.047058823529411764,35,0.125,-0.8297401070594788,-0.7336973547935486,-0.6902153491973877,-0.7997071146965027
CelebA,196330,6441,2,FaceGuard,0.047058823529411764,35,0.125,-0.9562100768089294,-0.9228894710540771,-0.9222837686538696,-0.9522572159767151
CelebA,076320,2275,2,FaceGuard,0.047058823529411764,35,0.125,-0.9337841868400574,-0.8974965810775757,-0.8998182415962219,-0.9345066547393799
CelebA,172602,822,2,FaceGuard,0.047058823529411764,35,0.125,-0.9489734172821045,-0.9128257632255554,-0.9064135551452637,-0.9395426511764526
CelebA,173153,3577,2,FaceGuard,0.047058823529411764,35,0.125,-0.843697726726532,-0.6504045724868774,-0.6638119220733643,-0.8190010786056519
CelebA,129822,7209,2,FaceGuard,0.047058823529411764,35,0.125,-0.9064277410507202,-0.8162623643875122,-0.7680268287658691,-0.8859603404998779
CelebA,098780,5251,2,FaceGuard,0.047058823529411764,35,0.125,-0.9202852249145508,-0.8855082392692566,-0.8195888996124268,-0.9009705185890198
CelebA,047342,3164,2,FaceGuard,0.047058823529411764,35,0.125,-0.9601210951805115,-0.939070463180542,-0.9184708595275879,-0.9558860063552856
CelebA,061417,7641,2,FaceGuard,0.047058823529411764,35,0.125,-0.8979891538619995,-0.8466001749038696,-0.8229645490646362,-0.8925361633300781
CelebA,149903,3586,2,FaceGuard,0.047058823529411764,35,0.125,-0.8979780673980713,-0.8177895545959473,-0.7977770566940308,-0.8806938529014587
CelebA,089171,4841,2,FaceGuard,0.047058823529411764,35,0.125,-0.9329630136489868,-0.8855222463607788,-0.8660353422164917,-0.9352561235427856
CelebA,124313,8564,2,FaceGuard,0.047058823529411764,35,0.125,-0.8845672607421875,-0.7847973108291626,-0.6118994355201721,-0.8483792543411255
CelebA,061243,7755,2,FaceGuard,0.047058823529411764,35,0.125,-0.9287190437316895,-0.8867809176445007,-0.8671594858169556,-0.9187473654747009
CelebA,053473,4196,2,FaceGuard,0.047058823529411764,35,0.125,-0.9379144906997681,-0.9344976544380188,-0.9298770427703857,-0.932162344455719
CelebA,109851,6128,2,FaceGuard,0.047058823529411764,35,0.125,-0.955725908279419,-0.9415041208267212,-0.9137905836105347,-0.94898521900177
CelebA,125719,8820,2,FaceGuard,0.047058823529411764,35,0.125,-0.9371703863143921,-0.9092151522636414,-0.8376871347427368,-0.9288960099220276
CelebA,124968,1966,2,FaceGuard,0.047058823529411764,35,0.125,-0.9510731101036072,-0.8961491584777832,-0.8668267726898193,-0.9347202777862549
CelebA,141236,952,2,FaceGuard,0.047058823529411764,35,0.125,-0.9349574446678162,-0.8890854120254517,-0.8856922388076782,-0.9269721508026123
CelebA,133594,7801,2,FaceGuard,0.047058823529411764,35,0.125,-0.878847599029541,-0.8412235975265503,-0.7936694622039795,-0.8729968667030334
CelebA,060195,1490,2,FaceGuard,0.047058823529411764,35,0.125,-0.9497241973876953,-0.9201923608779907,-0.9056737422943115,-0.941940426826477
CelebA,117648,3127,2,FaceGuard,0.047058823529411764,35,0.125,-0.8692885637283325,-0.7592019438743591,-0.7365608811378479,-0.8439046144485474
CelebA,145471,8011,2,FaceGuard,0.047058823529411764,35,0.125,-0.9470764398574829,-0.9081406593322754,-0.9095966815948486,-0.94793301820755
CelebA,079979,8690,2,FaceGuard,0.047058823529411764,35,0.125,-0.8035472631454468,-0.6751238107681274,-0.5933146476745605,-0.7676964998245239
CelebA,100237,579,2,FaceGuard,0.047058823529411764,35,0.125,-0.9262269735336304,-0.8264286518096924,-0.7663904428482056,-0.9155243635177612
CelebA,072301,999,2,FaceGuard,0.047058823529411764,35,0.125,-0.8748399615287781,-0.7543314695358276,-0.7632141709327698,-0.8610355854034424
CelebA,151493,9548,2,FaceGuard,0.047058823529411764,35,0.125,-0.9487428069114685,-0.9089435338973999,-0.8655948638916016,-0.9424842596054077
CelebA,096207,548,2,FaceGuard,0.047058823529411764,35,0.125,-0.900513768196106,-0.8642253875732422,-0.9028338193893433,-0.9000370502471924
CelebA,159385,7932,2,FaceGuard,0.047058823529411764,35,0.125,-0.9560906887054443,-0.9516506195068359,-0.9472872614860535,-0.9573870897293091
CelebA,166382,1755,2,FaceGuard,0.047058823529411764,35,0.125,-0.9131576418876648,-0.8659840226173401,-0.8607977628707886,-0.9108508229255676
CelebA,110890,363,2,FaceGuard,0.047058823529411764,35,0.125,-0.9012281894683838,-0.8429456949234009,-0.7979021668434143,-0.8850696682929993
CelebA,018213,4245,2,FaceGuard,0.047058823529411764,35,0.125,-0.927030086517334,-0.8722977638244629,-0.8711209297180176,-0.9146411418914795
CelebA,188912,4998,2,FaceGuard,0.047058823529411764,35,0.125,-0.9142758846282959,-0.792650043964386,-0.7381309270858765,-0.9026862382888794
CelebA,201543,6747,2,FaceGuard,0.047058823529411764,35,0.125,-0.9434709548950195,-0.9072907567024231,-0.8944248557090759,-0.9393305778503418
CelebA,102134,8783,2,FaceGuard,0.047058823529411764,35,0.125,-0.9566277861595154,-0.9272609949111938,-0.9248125553131104,-0.9540767669677734
CelebA,035980,1903,2,FaceGuard,0.047058823529411764,35,0.125,-0.9496508836746216,-0.8788697123527527,-0.9046350717544556,-0.9437731504440308
CelebA,088755,4908,2,FaceGuard,0.047058823529411764,35,0.125,-0.9576529264450073,-0.9397342801094055,-0.9430717825889587,-0.9582424163818359
CelebA,045582,6442,2,FaceGuard,0.047058823529411764,35,0.125,-0.9556399583816528,-0.9068641662597656,-0.9170030355453491,-0.9488658308982849
CelebA,099669,2787,2,FaceGuard,0.047058823529411764,35,0.125,-0.9055136442184448,-0.817238986492157,-0.7973442077636719,-0.9018762111663818
CelebA,057687,6853,2,FaceGuard,0.047058823529411764,35,0.125,-0.912590503692627,-0.8103927373886108,-0.8027812242507935,-0.8992906212806702
CelebA,010520,5064,2,FaceGuard,0.047058823529411764,35,0.125,-0.9268162250518799,-0.8417287468910217,-0.8446614742279053,-0.9048383831977844
CelebA,154078,4929,2,FaceGuard,0.047058823529411764,35,0.125,-0.9445270895957947,-0.8989697694778442,-0.9027683734893799,-0.9331145286560059
CelebA,113835,3311,2,FaceGuard,0.047058823529411764,35,0.125,-0.9553664922714233,-0.9238303899765015,-0.940725564956665,-0.9557605981826782
CelebA,028968,182,2,FaceGuard,0.047058823529411764,35,0.125,-0.9564871788024902,-0.9371370077133179,-0.922539472579956,-0.9441103339195251
CelebA,169397,4228,2,FaceGuard,0.047058823529411764,35,0.125,-0.9282044172286987,-0.828137993812561,-0.8673478364944458,-0.9299144744873047
CelebA,199484,5275,2,FaceGuard,0.047058823529411764,35,0.125,-0.9501923322677612,-0.9335694313049316,-0.9144254326820374,-0.9458117485046387
CelebA,076129,8347,2,FaceGuard,0.047058823529411764,35,0.125,-0.9476367831230164,-0.9268934726715088,-0.9218326807022095,-0.9495559930801392
CelebA,125882,6773,2,FaceGuard,0.047058823529411764,35,0.125,-0.9507602453231812,-0.9078758955001831,-0.9034088850021362,-0.9453651905059814
CelebA,099888,5153,2,FaceGuard,0.047058823529411764,35,0.125,-0.9286773204803467,-0.8911277055740356,-0.8196994066238403,-0.90892493724823
CelebA,119564,716,2,FaceGuard,0.047058823529411764,35,0.125,-0.9420678019523621,-0.8621970415115356,-0.8610631227493286,-0.9405073523521423
CelebA,028809,6780,2,FaceGuard,0.047058823529411764,35,0.125,-0.9346845746040344,-0.8798844814300537,-0.861274778842926,-0.9209101796150208
CelebA,156009,7647,2,FaceGuard,0.047058823529411764,35,0.125,-0.9177970886230469,-0.8988350629806519,-0.7959858775138855,-0.9090747237205505
CelebA,049383,1511,2,FaceGuard,0.047058823529411764,35,0.125,-0.911333441734314,-0.8401574492454529,-0.784125566482544,-0.8994631767272949
CelebA,129239,2013,2,FaceGuard,0.047058823529411764,35,0.125,-0.9288954734802246,-0.8842201828956604,-0.8578696250915527,-0.9181067943572998
CelebA,119122,5745,2,FaceGuard,0.047058823529411764,35,0.125,-0.946401834487915,-0.9358736276626587,-0.9087557792663574,-0.9392991662025452
CelebA,076352,2591,2,FaceGuard,0.047058823529411764,35,0.125,-0.9536494016647339,-0.9132900238037109,-0.9305921792984009,-0.9523473381996155
CelebA,189507,5267,2,FaceGuard,0.047058823529411764,35,0.125,-0.883398711681366,-0.823076605796814,-0.8307294845581055,-0.8770701289176941
CelebA,105547,4424,2,FaceGuard,0.047058823529411764,35,0.125,-0.9283024072647095,-0.9135663509368896,-0.9044057726860046,-0.9214578866958618
CelebA,189255,6886,2,FaceGuard,0.047058823529411764,35,0.125,-0.8842889070510864,-0.8444617986679077,-0.7506085634231567,-0.861167311668396
CelebA,017726,175,2,FaceGuard,0.047058823529411764,35,0.125,-0.8092525005340576,-0.6959396600723267,-0.6549652218818665,-0.793269157409668
CelebA,156050,9811,2,FaceGuard,0.047058823529411764,35,0.125,-0.906898021697998,-0.85866379737854,-0.7990065217018127,-0.8953445553779602
CelebA,092467,7067,2,FaceGuard,0.047058823529411764,35,0.125,-0.9311257004737854,-0.8948203325271606,-0.9017521739006042,-0.9336074590682983
CelebA,071677,3338,2,FaceGuard,0.047058823529411764,35,0.125,-0.9075915813446045,-0.8589216470718384,-0.7916851043701172,-0.8999840021133423
CelebA,056453,7402,2,FaceGuard,0.047058823529411764,35,0.125,-0.8295964002609253,-0.6585721373558044,-0.551324188709259,-0.7617683410644531
CelebA,078901,3802,2,FaceGuard,0.047058823529411764,35,0.125,-0.8773244619369507,-0.698893666267395,-0.7045913338661194,-0.8507959842681885
CelebA,139789,8545,2,FaceGuard,0.047058823529411764,35,0.125,-0.9069931507110596,-0.8069096803665161,-0.8194090127944946,-0.8918971419334412
CelebA,081044,8548,2,FaceGuard,0.047058823529411764,35,0.125,-0.9477308988571167,-0.9122495055198669,-0.8914096355438232,-0.9398223161697388
CelebA,105237,6288,2,FaceGuard,0.047058823529411764,35,0.125,-0.941319465637207,-0.913476824760437,-0.8866945505142212,-0.9345381259918213
CelebA,143700,9589,2,FaceGuard,0.047058823529411764,35,0.125,-0.9403467178344727,-0.910572350025177,-0.8812717795372009,-0.931147575378418
CelebA,183263,8445,2,FaceGuard,0.047058823529411764,35,0.125,-0.8153964281082153,-0.5945227742195129,-0.5034667253494263,-0.7758877277374268
